Frame_No,ObjID,x1,y1,x2,y2,Class_Name,Confidence,Direction,Aggregate_Count
153,6,1000,0,1153,176,car,0.52,N/A,2
153,2,185,108,688,346,car,0.51,N/A,2
154,103,715,58,950,334,truck,0.57,N/A,2
154,101,0,455,115,661,person,0.43,N/A,2
154,100,1215,1,1393,214,car,0.51,N/A,2
154,99,1482,96,1799,325,car,0.56,N/A,2
154,87,1200,184,1440,559,car,0.51,N/A,2
154,2,182,109,689,348,car,0.52,N/A,2
155,105,1482,94,1788,315,car,0.63,N/A,2
155,103,715,58,950,335,truck,0.58,N/A,2
155,101,0,454,116,661,person,0.7,N/A,2
155,100,1214,1,1392,216,car,0.46,N/A,2
155,87,1202,186,1440,561,car,0.38,N/A,2
155,2,182,109,689,348,car,0.53,N/A,2
156,109,996,0,1153,180,car,0.43,N/A,2
156,105,1477,90,1778,308,car,0.69,N/A,2
156,103,715,59,950,335,truck,0.59,N/A,2
156,101,0,452,116,660,person,0.7,N/A,2
156,100,1214,1,1391,217,car,0.38,N/A,2
156,87,1203,188,1439,564,car,0.51,N/A,2
156,2,183,109,690,347,car,0.65,N/A,2
157,109,996,0,1152,180,car,0.44,N/A,2
157,105,1474,85,1774,302,car,0.62,N/A,2
157,103,716,59,950,334,truck,0.63,N/A,2
157,101,0,448,116,657,person,0.7,N/A,2
157,100,1211,1,1390,220,car,0.48,N/A,2
157,87,1205,190,1439,566,car,0.57,N/A,2
157,2,185,108,691,347,car,0.55,N/A,2
158,105,1470,79,1767,295,car,0.61,N/A,2
158,103,715,58,950,334,truck,0.56,N/A,2
158,101,0,445,117,655,person,0.65,N/A,2
158,100,1213,0,1392,218,car,0.47,N/A,2
158,87,1205,195,1439,572,car,0.61,N/A,2
158,2,186,108,691,347,car,0.63,N/A,2
159,111,1000,0,1152,176,car,0.55,N/A,2
159,105,1467,75,1761,289,car,0.61,N/A,2
159,103,715,58,950,334,truck,0.48,N/A,2
159,101,0,441,118,652,person,0.6,N/A,2
159,100,1212,0,1392,221,car,0.52,N/A,2
159,87,1206,197,1441,577,car,0.59,N/A,2
159,2,186,108,690,346,car,0.61,N/A,2
160,111,999,0,1153,176,car,0.56,N/A,2
160,105,1464,69,1756,282,car,0.56,N/A,2
160,103,714,56,950,333,truck,0.48,N/A,2
160,101,0,439,119,650,person,0.58,N/A,2
160,100,1208,1,1391,224,car,0.47,N/A,2
160,87,1206,199,1441,581,car,0.59,N/A,2
160,2,186,107,689,345,car,0.73,N/A,2
161,111,996,0,1153,177,car,0.57,N/A,2
161,105,1461,62,1750,273,car,0.62,N/A,2
161,101,0,437,119,651,person,0.71,N/A,2
161,100,1210,0,1394,224,car,0.44,N/A,2
161,87,1208,201,1443,583,car,0.62,N/A,2
161,2,189,107,691,343,car,0.6,N/A,2
162,111,996,0,1154,177,car,0.58,N/A,2
162,105,1457,57,1743,266,car,0.65,N/A,2
162,101,0,434,119,650,person,0.44,N/A,2
162,100,1212,0,1396,224,car,0.52,N/A,2
162,87,1207,205,1442,592,car,0.61,N/A,2
162,2,190,106,690,342,car,0.64,N/A,2
163,113,711,53,950,334,truck,0.43,N/A,2
163,112,1804,180,1891,335,person,0.36,N/A,2
163,111,997,0,1155,177,car,0.57,N/A,2
163,105,1452,53,1737,260,car,0.54,N/A,2
163,101,0,430,117,645,person,0.31,N/A,2
163,100,1207,2,1394,231,car,0.6,N/A,2
163,87,1205,206,1442,597,car,0.58,N/A,2
163,2,189,107,688,343,car,0.69,N/A,2
164,113,711,55,950,334,truck,0.47,N/A,2
164,112,1801,171,1880,306,person,0.28,N/A,2
164,111,999,0,1155,176,car,0.56,N/A,2
164,105,1448,51,1730,256,car,0.6,N/A,2
164,101,0,425,115,633,person,0.42,N/A,2
164,100,1211,1,1396,232,car,0.49,N/A,2
164,87,1206,209,1444,600,car,0.52,N/A,2
164,2,189,108,688,345,car,0.66,N/A,2
165,116,349,2,642,101,car,0.31,N/A,2
165,113,712,54,950,334,truck,0.48,N/A,2
165,112,1800,165,1873,289,person,0.38,N/A,2
165,111,998,0,1155,177,car,0.59,N/A,2
165,105,1446,47,1725,249,car,0.48,N/A,2
165,101,1,422,114,626,person,0.28,N/A,2
165,100,1212,1,1397,233,car,0.46,N/A,2
165,87,1206,211,1444,602,car,0.78,N/A,2
165,2,189,108,687,345,car,0.66,N/A,2
166,113,714,54,950,333,car,0.28,N/A,2
166,112,1801,159,1865,269,person,0.29,N/A,2
166,111,997,0,1154,177,car,0.52,N/A,2
166,105,1444,44,1720,244,car,0.58,N/A,2
166,101,0,417,112,619,person,0.31,N/A,2
166,100,1214,1,1398,235,car,0.45,N/A,2
166,87,1207,213,1445,604,car,0.75,N/A,2
166,2,189,107,688,342,car,0.55,N/A,2
167,113,715,53,950,332,truck,0.55,N/A,2
167,111,995,0,1153,176,car,0.51,N/A,2
167,105,1440,40,1713,239,car,0.69,N/A,2
167,100,1216,0,1398,235,car,0.53,N/A,2
167,87,1207,215,1446,608,car,0.75,N/A,2
167,2,188,106,688,341,car,0.47,N/A,2
168,113,715,52,949,331,truck,0.56,N/A,2
168,111,996,0,1153,175,car,0.5,N/A,2
168,105,1439,34,1710,233,car,0.68,N/A,2
168,100,1219,0,1398,236,car,0.53,N/A,2
168,87,1204,219,1445,613,car,0.73,N/A,2
168,2,184,106,687,341,car,0.46,N/A,2
169,113,714,52,949,331,truck,0.57,N/A,2
169,111,996,0,1153,174,car,0.51,N/A,2
169,105,1438,28,1707,226,car,0.76,N/A,2
169,101,0,411,110,612,person,0.3,N/A,2
169,100,1218,0,1397,237,car,0.58,N/A,2
169,87,1206,222,1447,618,car,0.69,N/A,2
169,2,183,106,687,342,car,0.43,N/A,2
170,113,714,52,948,331,truck,0.55,N/A,2
170,111,996,0,1153,174,car,0.5,N/A,2
170,105,1434,24,1701,220,car,0.67,N/A,2
170,101,0,412,109,611,person,0.45,N/A,2
170,100,1219,1,1397,238,truck,0.44,N/A,2
170,87,1207,226,1448,625,car,0.6,N/A,2
170,2,185,105,688,341,car,0.43,N/A,2
171,113,714,52,949,331,truck,0.55,N/A,2
171,111,996,0,1153,174,car,0.49,N/A,2
171,105,1430,21,1695,215,car,0.7,N/A,2
171,101,0,410,107,611,person,0.48,N/A,2
171,100,1218,1,1397,240,truck,0.36,N/A,2
171,87,1207,229,1449,629,car,0.44,N/A,2
171,2,181,105,687,341,car,0.47,N/A,2
172,113,715,52,948,331,truck,0.57,N/A,2
172,111,997,0,1153,173,car,0.52,N/A,2
172,105,1429,17,1689,209,car,0.69,N/A,2
172,101,-1,408,106,611,person,0.52,N/A,2
172,87,1206,233,1450,634,car,0.67,N/A,2
172,2,182,106,689,341,car,0.51,N/A,2
173,113,715,51,948,330,truck,0.61,N/A,2
173,111,997,0,1154,173,car,0.54,N/A,2
173,105,1426,11,1683,204,car,0.63,N/A,2
173,101,-1,406,104,611,person,0.53,N/A,2
173,87,1204,236,1449,641,car,0.68,N/A,2
173,2,182,106,690,342,car,0.55,N/A,2
174,113,713,51,947,331,truck,0.56,N/A,2
174,111,997,0,1154,173,car,0.53,N/A,2
174,105,1419,7,1675,197,car,0.56,N/A,2
174,101,-1,405,103,612,person,0.63,N/A,2
174,87,1204,239,1450,647,car,0.56,N/A,2
174,2,184,106,690,341,car,0.57,N/A,2
175,113,711,50,947,330,truck,0.67,N/A,2
175,111,997,0,1154,173,car,0.55,N/A,2
175,105,1417,3,1669,192,car,0.64,N/A,2
175,101,0,402,103,609,person,0.68,N/A,2
175,100,1218,5,1398,250,car,0.54,N/A,2
175,87,1205,239,1451,649,car,0.64,N/A,2
175,2,185,105,690,340,car,0.56,N/A,2
176,113,712,50,948,331,truck,0.71,N/A,2
176,111,996,0,1154,173,car,0.56,N/A,2
176,105,1415,0,1665,187,car,0.72,N/A,2
176,101,0,399,102,606,person,0.54,N/A,2
176,100,1216,5,1399,253,car,0.56,N/A,2
176,87,1206,241,1453,653,car,0.56,N/A,2
176,2,187,105,690,340,car,0.57,N/A,2
177,113,711,51,948,332,truck,0.52,N/A,2
177,111,996,0,1154,173,car,0.58,N/A,2
177,105,1418,-1,1662,181,car,0.77,N/A,2
177,101,0,399,103,606,person,0.67,N/A,2
177,100,1215,6,1398,256,car,0.62,N/A,2
177,87,1207,245,1455,658,car,0.6,N/A,2
177,2,232,106,709,342,car,0.51,N/A,2
178,113,713,53,949,333,truck,0.52,N/A,2
178,111,996,0,1154,175,car,0.51,N/A,2
178,105,1419,-1,1656,177,car,0.73,N/A,2
178,101,0,398,101,606,person,0.61,N/A,2
178,100,1217,7,1399,258,car,0.62,N/A,2
178,87,1207,248,1456,662,car,0.62,N/A,2
178,2,209,106,692,341,car,0.58,N/A,2
179,113,715,54,950,334,truck,0.51,N/A,2
179,111,996,0,1154,176,car,0.52,N/A,2
179,105,1410,-1,1647,172,car,0.78,N/A,2
179,101,-1,396,100,606,person,0.5,N/A,2
179,100,1214,9,1398,261,car,0.67,N/A,2
179,87,1208,251,1459,666,car,0.62,N/A,2
179,2,198,106,685,342,car,0.63,N/A,2
180,113,713,54,949,334,truck,0.59,N/A,2
180,111,997,0,1154,176,car,0.57,N/A,2
180,105,1407,-2,1642,168,car,0.69,N/A,2
180,101,-1,393,97,605,person,0.56,N/A,2
180,100,1211,11,1397,264,car,0.64,N/A,2
180,87,1209,255,1461,672,car,0.49,N/A,2
180,2,195,108,685,343,car,0.66,N/A,2
181,113,712,53,948,334,truck,0.58,N/A,2
181,111,997,0,1154,176,car,0.57,N/A,2
181,105,1405,-2,1637,164,car,0.74,N/A,2
181,101,-1,388,95,595,person,0.65,N/A,2
181,100,1209,14,1397,268,car,0.66,N/A,2
181,87,1208,259,1462,680,car,0.55,N/A,2
181,2,192,107,684,343,car,0.68,N/A,2
182,113,715,53,950,334,truck,0.53,N/A,2
182,111,997,0,1154,177,car,0.57,N/A,2
182,105,1403,-1,1631,160,car,0.75,N/A,2
182,101,-1,383,94,592,person,0.64,N/A,2
182,100,1210,15,1399,269,car,0.67,N/A,2
182,87,1207,263,1462,687,car,0.61,N/A,2
182,2,190,108,685,343,car,0.67,N/A,2
183,125,340,2,643,104,car,0.34,N/A,2
183,113,716,53,950,334,truck,0.5,N/A,2
183,111,997,0,1154,177,car,0.59,N/A,2
183,105,1400,-3,1625,153,car,0.67,N/A,2
183,101,-1,379,93,585,person,0.63,N/A,2
183,100,1213,17,1400,270,car,0.66,N/A,2
183,87,1207,267,1463,695,car,0.43,N/A,2
183,2,189,108,685,344,car,0.67,N/A,2
184,125,340,1,643,104,car,0.35,N/A,2
184,113,715,53,949,334,truck,0.53,N/A,2
184,111,998,0,1154,177,car,0.58,N/A,2
184,105,1399,-3,1621,148,car,0.59,N/A,2
184,101,0,378,92,585,person,0.42,N/A,2
184,100,1214,19,1400,275,car,0.64,N/A,2
184,87,1208,269,1468,700,car,0.63,N/A,2
184,2,188,108,685,344,car,0.67,N/A,2
185,125,340,1,642,103,car,0.34,N/A,2
185,113,715,53,949,334,truck,0.53,N/A,2
185,111,998,0,1154,177,car,0.6,N/A,2
185,105,1400,-1,1618,146,car,0.61,N/A,2
185,101,0,370,93,577,person,0.48,N/A,2
185,100,1214,20,1400,278,car,0.62,N/A,2
185,87,1207,273,1468,707,car,0.45,N/A,2
185,2,188,108,686,344,car,0.69,N/A,2
186,125,344,1,644,102,car,0.29,N/A,2
186,113,714,53,947,334,truck,0.62,N/A,2
186,111,998,0,1153,177,car,0.56,N/A,2
186,105,1397,-1,1611,142,car,0.59,N/A,2
186,101,0,363,92,571,person,0.55,N/A,2
186,100,1215,20,1401,277,car,0.6,N/A,2
186,87,1204,278,1467,715,car,0.58,N/A,2
186,2,187,108,687,344,car,0.62,N/A,2
187,125,353,1,646,99,car,0.31,N/A,2
187,124,1675,64,1731,175,person,0.34,N/A,2
187,113,713,54,946,334,truck,0.59,N/A,2
187,111,998,0,1153,178,car,0.5,N/A,2
187,105,1392,-3,1604,133,car,0.68,N/A,2
187,101,0,361,92,569,person,0.54,N/A,2
187,100,1217,22,1402,278,car,0.63,N/A,2
187,87,1201,283,1467,724,car,0.6,N/A,2
187,2,186,109,687,345,car,0.65,N/A,2
188,125,359,1,646,97,car,0.32,N/A,2
188,113,712,54,946,334,truck,0.6,N/A,2
188,111,999,0,1153,178,car,0.51,N/A,2
188,105,1388,-3,1597,127,car,0.79,N/A,2
188,100,1217,23,1401,278,car,0.69,N/A,2
188,87,1203,284,1468,726,car,0.71,N/A,2
188,2,186,109,688,345,car,0.66,N/A,2
189,125,365,1,646,95,car,0.31,N/A,2
189,113,713,54,946,334,truck,0.61,N/A,2
189,111,999,0,1153,178,car,0.55,N/A,2
189,105,1385,-3,1591,121,car,0.75,N/A,2
189,100,1215,25,1401,284,car,0.71,N/A,2
189,87,1204,286,1470,730,car,0.69,N/A,2
189,2,186,109,688,345,car,0.7,N/A,2
190,113,712,55,946,334,truck,0.55,N/A,2
190,111,999,0,1153,178,car,0.55,N/A,2
190,105,1383,-2,1586,118,car,0.66,N/A,2
190,100,1212,28,1399,288,car,0.62,N/A,2
190,87,1204,290,1471,738,car,0.68,N/A,2
190,2,186,108,688,345,car,0.69,N/A,2
191,113,712,55,946,334,truck,0.6,N/A,2
191,111,1000,0,1153,178,truck,0.42,N/A,2
191,105,1383,-1,1583,114,car,0.68,N/A,2
191,100,1212,30,1400,290,car,0.62,N/A,2
191,87,1203,293,1471,745,car,0.67,N/A,2
191,2,187,109,689,344,car,0.67,N/A,2
192,113,713,55,947,333,truck,0.59,N/A,2
192,111,1000,0,1153,177,truck,0.36,N/A,2
192,105,1378,-2,1578,106,car,0.6,N/A,2
192,100,1217,31,1404,291,car,0.6,N/A,2
192,87,1203,297,1472,754,car,0.57,N/A,2
192,2,187,108,689,343,car,0.72,N/A,2
193,125,346,2,645,98,car,0.3,N/A,2
193,113,713,54,947,333,truck,0.6,N/A,2
193,111,1000,0,1153,177,car,0.55,N/A,2
193,105,1372,-1,1571,102,truck,0.35,N/A,2
193,100,1213,33,1403,292,car,0.62,N/A,2
193,87,1204,297,1472,756,car,0.67,N/A,2
193,2,187,108,689,343,car,0.66,N/A,2
194,125,344,2,646,101,car,0.29,N/A,2
194,113,712,55,946,333,truck,0.63,N/A,2
194,111,1001,0,1153,177,truck,0.38,N/A,2
194,105,1366,0,1565,100,truck,0.31,N/A,2
194,100,1207,36,1401,296,car,0.64,N/A,2
194,87,1205,300,1476,758,car,0.73,N/A,2
194,2,187,108,689,343,car,0.64,N/A,2
195,125,344,1,647,99,car,0.31,N/A,2
195,113,713,54,947,333,truck,0.63,N/A,2
195,111,1001,0,1153,177,truck,0.37,N/A,2
195,100,1206,37,1401,299,car,0.65,N/A,2
195,87,1204,304,1476,763,car,0.64,N/A,2
195,2,187,108,689,342,car,0.72,N/A,2
196,133,1357,0,1566,90,car,0.51,N/A,2
196,130,999,0,1152,177,car,0.57,N/A,2
196,125,348,1,649,99,car,0.3,N/A,2
196,113,713,54,947,332,truck,0.57,N/A,2
196,100,1204,40,1401,304,car,0.65,N/A,2
196,87,1205,308,1476,769,car,0.51,N/A,2
196,2,187,109,689,342,car,0.67,N/A,2
197,133,1375,0,1563,82,car,0.64,N/A,2
197,132,0,358,91,563,person,0.68,N/A,2
197,131,327,36,714,197,car,0.3,N/A,2
197,130,999,0,1152,177,car,0.55,N/A,2
197,125,344,1,647,98,car,0.29,N/A,2
197,113,713,54,947,333,truck,0.62,N/A,2
197,100,1206,41,1403,305,car,0.55,N/A,2
197,87,1205,312,1476,775,car,0.51,N/A,2
197,2,187,109,689,343,car,0.64,N/A,2
198,133,1379,0,1557,78,car,0.52,N/A,2
198,132,0,355,90,562,person,0.68,N/A,2
198,131,328,37,714,197,car,0.29,N/A,2
198,130,999,0,1152,177,car,0.52,N/A,2
198,125,344,1,647,97,car,0.29,N/A,2
198,113,713,55,946,333,truck,0.62,N/A,2
198,100,1206,40,1402,303,car,0.62,N/A,2
198,87,1204,317,1477,782,car,0.48,N/A,2
198,2,186,109,689,343,car,0.65,N/A,2
199,133,1386,0,1551,74,car,0.66,N/A,2
199,132,-1,354,89,561,person,0.62,N/A,2
199,131,321,35,712,197,car,0.26,N/A,2
199,130,998,0,1152,177,car,0.55,N/A,2
199,125,342,1,645,96,car,0.28,N/A,2
199,113,713,54,946,333,truck,0.56,N/A,2
199,111,999,0,1152,178,truck,0.36,N/A,2
199,100,1203,41,1400,305,car,0.67,N/A,2
199,87,1203,321,1477,788,car,0.7,N/A,2
199,2,186,109,689,343,car,0.69,N/A,2
200,133,1381,0,1545,73,car,0.46,N/A,2
200,132,0,357,90,564,person,0.42,N/A,2
200,130,998,0,1152,178,car,0.59,N/A,2
200,113,714,57,947,334,truck,0.52,N/A,2
200,100,1209,43,1402,307,car,0.67,N/A,2
200,87,1204,324,1478,794,car,0.59,N/A,2
200,2,186,109,689,344,car,0.64,N/A,2
201,133,1383,1,1542,71,truck,0.37,N/A,2
201,130,997,0,1152,178,car,0.56,N/A,2
201,113,713,56,947,333,truck,0.56,N/A,2
201,100,1214,45,1403,309,car,0.63,N/A,2
201,87,1202,329,1479,802,car,0.7,N/A,2
201,2,185,109,688,344,car,0.64,N/A,2
202,133,1388,0,1538,65,truck,0.3,N/A,2
202,130,996,0,1152,178,car,0.56,N/A,2
202,113,713,55,947,332,truck,0.57,N/A,2
202,100,1214,46,1402,310,car,0.56,N/A,2
202,87,1201,331,1480,806,car,0.49,N/A,2
202,2,184,109,687,345,car,0.68,N/A,2
203,130,996,0,1152,178,car,0.59,N/A,2
203,113,712,55,946,333,truck,0.58,N/A,2
203,100,1209,49,1401,314,car,0.49,N/A,2
203,87,1195,342,1479,832,car,0.5,N/A,2
203,2,185,109,687,345,car,0.64,N/A,2
204,130,996,0,1152,178,car,0.56,N/A,2
204,113,712,56,946,333,truck,0.6,N/A,2
204,100,1207,50,1400,316,car,0.57,N/A,2
204,87,1192,347,1480,849,car,0.44,N/A,2
204,2,184,109,686,344,car,0.65,N/A,2
205,130,995,0,1152,179,car,0.57,N/A,2
205,113,711,56,946,333,truck,0.58,N/A,2
205,100,1206,51,1401,317,car,0.49,N/A,2
205,2,184,109,687,345,car,0.63,N/A,2
206,130,995,0,1152,179,car,0.59,N/A,2
206,113,711,55,946,333,truck,0.59,N/A,2
206,100,1202,53,1399,320,car,0.56,N/A,2
206,2,183,109,686,345,car,0.64,N/A,2
207,138,1199,349,1488,844,car,0.52,N/A,2
207,130,995,0,1153,179,car,0.55,N/A,2
207,113,712,57,948,334,truck,0.64,N/A,2
207,100,1200,56,1398,322,car,0.63,N/A,2
207,2,183,109,687,345,car,0.54,N/A,2
208,138,1199,357,1492,864,car,0.48,N/A,2
208,132,-1,348,77,540,person,0.32,N/A,2
208,130,995,0,1153,179,car,0.52,N/A,2
208,113,713,58,948,334,truck,0.65,N/A,2
208,100,1200,60,1398,328,car,0.61,N/A,2
208,2,184,108,688,344,car,0.53,N/A,2
209,138,1197,359,1494,872,car,0.4,N/A,2
209,132,-2,344,73,534,person,0.36,N/A,2
209,130,995,0,1153,178,car,0.55,N/A,2
209,113,713,58,948,334,truck,0.6,N/A,2
209,100,1202,62,1399,330,car,0.61,N/A,2
209,2,185,108,688,344,car,0.61,N/A,2
